user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title,risk_tolerance,creativity_score,analytical_thinking,people_orientation,detail_oriented,stress_tolerance
user_1072,Collecting,Pottery,High School,53,"Financial Literacy, Leadership, Negotiation, Programming, Writing",5,7,9,6,1,10,6,Electrician,,,,,,
user_1073,History,Cycling,Doctorate,50,"Robotics, UI/UX Design",2,8,10,8,3,1,4,Journalist,,,,,,
user_1074,Technology,Hiking,Bachelor's,37,"Cooking, Critical Thinking",8,2,6,6,4,2,4,Cybersecurity Specialist,,,,,,
user_1077,Fitness,Rock Climbing,Vocational,26,"Cooking, Cybersecurity, Empathy, Leadership, Weightlifting",5,9,6,10,7,6,6,Marketing Manager,,,,,,
user_1078,Dancing,Photography,Doctorate,45,"Conflict Resolution, Programming, Project Management, UI/UX Design",1,1,1,3,5,6,4,UX Designer,,,,,,
user_1079,Gardening,Photography,Vocational,18,"Cooking, Leadership, Public Speaking, Writing",4,7,9,3,2,5,5,Plumber,,,,,,
user_1080,Psychology,Bird Watching,Vocational,49,"Electrical Repair, Foreign Languages, Weightlifting",8,5,7,3,1,3,6,Biomedical Engineer,,,,,,
user_1081,Languages,Singing,Vocational,63,"Empathy, Project Management",4,2,3,4,10,3,1,Financial Analyst,,,,,,
user_1082,Photography,Swimming,Associate's,49,"Cybersecurity, Photography, Singing",8,6,1,9,3,8,7,Social Worker,,,,,,
user_1083,Gardening,Chess,Doctorate,41,"Conflict Resolution, Project Management, Video Editing, Writing",10,1,6,3,10,2,9,Farm Worker,,,,,,
user_1084,Collecting,Cooking,Doctorate,46,"Financial Literacy, Writing",3,2,8,4,4,8,4,Architect,,,,,,
user_1085,Animals,Meditation,Master's,31,"Carpentry, Data Analysis, Empathy, Foreign Languages, Weightlifting",6,10,2,5,4,9,9,Civil Engineer,,,,,,
user_1086,Chess,Running,Vocational,38,"Data Analysis, First Aid, Foreign Languages, Writing",8,8,4,3,7,5,4,Plumber,,,,,,
user_1087,Psychology,Baking,High School,29,"AI Prompt Engineering, Conflict Resolution, Electrical Repair, Robotics, Time Management",1,3,10,3,8,2,3,Biomedical Engineer,,,,,,
user_1088,Dancing,Hiking,Bachelor's,63,"Project Management, Singing, Time Management, UI/UX Design",9,4,3,3,1,2,3,Mechanic,,,,,,
user_1089,Art,Chess,Master's,49,"Conflict Resolution, Electrical Repair, Leadership, Negotiation, Time Management",4,6,9,6,3,4,9,Statistician,,,,,,
user_1090,Magic,Knitting,Doctorate,23,"Data Analysis, Electrical Repair, Graphic Design, Negotiation",3,4,10,2,1,3,10,Electrician,,,,,,
user_1091,Sports,Skiing,Doctorate,50,"AI Prompt Engineering, Public Speaking, Robotics",4,1,10,7,8,2,4,Pilot,,,,,,
user_1092,Fitness,Hiking,Doctorate,51,"Critical Thinking, Empathy, First Aid",2,10,2,2,2,7,7,Registered Nurse,,,,,,
user_1093,Acting,Baking,Associate's,60,"AI Prompt Engineering, Digital Marketing, Empathy, Photography, UI/UX Design",4,1,5,10,4,7,7,Farm Worker,,,,,,
user_1094,Volunteering,Cycling,Vocational,36,"Critical Thinking, Data Analysis, Graphic Design",1,9,7,9,3,6,1,Environmental Scientist,,,,,,
user_1095,Music,Singing,Master's,30,"Empathy, Negotiation, Robotics, Video Editing",2,1,4,10,10,6,3,Civil Engineer,,,,,,
user_1096,Sports,Hiking,Bachelor's,40,"Critical Thinking, Negotiation, Singing, Video Editing",3,4,1,5,2,3,1,Civil Engineer,,,,,,
user_1097,Fashion,Painting,Master's,21,"Graphic Design, UI/UX Design",7,10,1,7,4,3,3,Graphic Designer,,,,,,
user_1098,Chess,Writing,Doctorate,59,"Cybersecurity, Digital Marketing",5,1,4,1,2,1,10,Cybersecurity Specialist,,,,,,
user_1099,Languages,Yoga,Master's,22,"Driving, Electrical Repair, Sewing, Time Management",6,6,5,7,3,4,5,Statistician,,,,,,
user_1101,Dancing,Painting,Master's,19,"Cooking, Cybersecurity",1,8,2,4,9,1,7,Farm Worker,,,,,,
user_1102,Reading,Board Games,Doctorate,33,"Data Analysis, Programming",2,4,1,1,10,7,3,Data Scientist,,,,,,
user_1103,Sports,Bird Watching,High School,31,"Programming, Singing",6,4,4,10,7,3,8,Biomedical Engineer,,,,,,
user_1104,Writing,Pottery,Vocational,26,"First Aid, Foreign Languages, Programming, Public Speaking, Video Editing",7,2,5,6,10,1,2,Sales Representative,,,,,,
user_1105,Sports,Gardening,High School,65,"Digital Marketing, Sewing, Singing, Time Management",9,2,10,5,10,1,6,UX Designer,,,,,,
user_1106,Volunteering,Gardening,Master's,37,"AI Prompt Engineering, Leadership, Research, UI/UX Design, Video Editing",8,4,2,4,8,10,8,Biomedical Engineer,,,,,,
user_1107,Magic,Knitting,High School,27,"Critical Thinking, Public Speaking, Writing",8,8,10,5,4,4,3,Lawyer,,,,,,
user_1108,Animals,Meditation,High School,57,"Cybersecurity, Graphic Design, Programming, Research, Robotics",5,3,7,3,1,4,8,Chef,,,,,,
user_1109,Art,Singing,Vocational,60,"Financial Literacy, Research",5,2,9,2,4,6,10,Lawyer,,,,,,
user_1110,Dancing,Photography,Bachelor's,19,"Driving, Leadership, Programming, UI/UX Design",2,9,7,5,5,9,3,Statistician,,,,,,
user_1111,Fashion,Pottery,Associate's,46,"Carpentry, Singing",1,1,5,9,1,7,8,Sales Representative,,,,,,
user_1112,Entrepreneurship,Skiing,Master's,40,"Critical Thinking, Data Analysis, Programming",10,7,9,9,3,8,7,Data Scientist,,,,,,
user_1113,Psychology,Cycling,Associate's,23,"Data Analysis, Foreign Languages, Negotiation, Public Speaking, Writing",9,4,3,8,5,9,9,Electrician,,,,,,
user_1114,Collecting,Astronomy,Doctorate,60,"Carpentry, Critical Thinking, Financial Literacy, Public Speaking, Weightlifting",10,7,5,10,7,7,9,Actor,,,,,,
user_1115,Fitness,Painting,High School,46,"Project Management, Singing",6,2,7,3,3,6,10,Social Worker,,,,,,
user_1116,Animals,Astronomy,Vocational,35,"AI Prompt Engineering, Cybersecurity, Digital Marketing, Leadership, Singing",1,7,3,5,7,8,3,Social Worker,,,,,,
user_1117,Meditation,Photography,High School,37,"Photography, Robotics",2,10,4,6,10,3,4,Biomedical Engineer,,,,,,
user_1118,Cooking,Playing Guitar,High School,34,"Data Analysis, Leadership, Singing, Video Editing",6,1,3,6,5,5,8,Psychologist,,,,,,
user_1119,Art,Rock Climbing,Vocational,62,"First Aid, Programming, Research, Time Management",7,7,2,8,8,2,9,Journalist,,,,,,
user_1120,Gaming,Traveling,Doctorate,18,"Data Analysis, Electrical Repair, Project Management, Robotics, Singing",5,2,8,5,7,9,2,Architect,,,,,,
user_1121,Reading,Collecting Stamps,Doctorate,52,"Cybersecurity, Time Management, Video Editing",10,9,8,5,9,7,10,Architect,,,,,,
user_1123,Meditation,Collecting Stamps,Master's,53,"Cooking, Cybersecurity, Digital Marketing, Foreign Languages, Photography",3,2,9,10,5,6,6,Electrician,,,,,,
user_1124,Cars,Skiing,Master's,37,"Critical Thinking, Leadership, Time Management",5,3,1,5,7,7,5,Biomedical Engineer,,,,,,
user_1125,Languages,Swimming,Associate's,28,"Research, Robotics",5,6,7,6,8,8,6,Psychologist,,,,,,
user_1126,Languages,Pottery,Master's,19,"Conflict Resolution, Digital Marketing, Negotiation, Project Management, Research",5,7,7,3,3,7,6,Financial Analyst,,,,,,
user_1127,Photography,Traveling,High School,18,"Carpentry, Conflict Resolution, Critical Thinking, Data Analysis, Project Management",3,8,7,8,8,5,7,Construction Worker,,,,,,
user_1128,Psychology,Reading,Master's,50,"Critical Thinking, Data Analysis, Programming",1,9,1,2,8,10,9,Data Scientist,,,,,,
user_1129,Photography,Painting,Bachelor's,34,UI/UX Design,5,3,7,2,3,2,3,Graphic Designer,,,,,,
user_1130,Reading,Dancing,Doctorate,55,"Conflict Resolution, Electrical Repair, Public Speaking, Sewing, Singing",9,6,3,6,5,9,3,Electrician,,,,,,
user_1131,Sports,Dancing,Associate's,21,"Driving, Foreign Languages",5,5,6,5,8,6,3,Statistician,,,,,,
user_1132,Environment,Running,Master's,65,"AI Prompt Engineering, Driving, Empathy, Graphic Design, Robotics",8,8,7,4,4,5,3,Chef,,,,,,
user_1133,Cooking,Singing,High School,48,"Cybersecurity, Financial Literacy, Programming, Singing",1,2,10,7,4,1,5,Dentist,,,,,,
user_1134,Gaming,Pottery,Vocational,35,"Conflict Resolution, Cooking, Digital Marketing",5,1,1,2,9,2,7,Mechanic,,,,,,
user_1135,Cooking,Chess,Associate's,34,"First Aid, Foreign Languages, Public Speaking, Robotics",9,4,9,6,2,8,10,Construction Worker,,,,,,
user_1136,Cars,Collecting Stamps,High School,27,"Conflict Resolution, Driving, First Aid, Leadership, Singing",7,10,10,10,7,10,9,Electrician,,,,,,
user_1137,Psychology,Painting,Bachelor's,24,"Driving, Electrical Repair, Project Management, Robotics",5,7,4,1,2,10,9,Sales Representative,,,,,,
user_1138,Photography,Meditation,Bachelor's,28,"Digital Marketing, Research, Time Management",2,3,2,9,8,1,7,Journalist,,,,,,
user_1139,Animals,Running,Vocational,28,"Data Analysis, Public Speaking, Robotics",2,1,3,4,3,1,1,HR Manager,,,,,,
user_1141,Environment,Gardening,Bachelor's,35,"Conflict Resolution, Financial Literacy, Research, Sewing, Singing",3,4,6,5,7,10,6,Social Worker,,,,,,
user_1142,Cooking,Reading,Associate's,35,"Electrical Repair, Empathy, Time Management, Video Editing",2,6,1,1,7,7,7,UX Designer,,,,,,
user_1143,Collecting,Photography,Doctorate,23,"Critical Thinking, Programming, Research",8,9,6,2,7,10,10,Chef,,,,,,
user_1144,Environment,Running,Vocational,45,"Critical Thinking, Photography, Project Management, Singing, Video Editing",9,10,10,10,7,3,7,Construction Worker,,,,,,
user_1145,Gaming,Pottery,Doctorate,54,"Leadership, Writing",8,10,2,6,1,6,10,Architect,,,,,,
user_1146,Entrepreneurship,Reading,Doctorate,56,"Graphic Design, Programming, Project Management",3,7,6,8,9,10,9,Statistician,,,,,,
user_1147,Chess,Meditation,Associate's,26,"Electrical Repair, Research",6,6,9,6,2,8,8,Environmental Scientist,,,,,,
user_1148,Cooking,Astronomy,High School,24,"AI Prompt Engineering, First Aid, Graphic Design",10,7,3,7,5,3,3,Biomedical Engineer,,,,,,
user_1149,Art,Astronomy,Doctorate,34,"Data Analysis, First Aid, Project Management, UI/UX Design",9,6,5,6,8,1,6,Farm Worker,,,,,,
user_1150,Collecting,Dancing,Bachelor's,18,"Empathy, Public Speaking",2,7,4,6,7,5,1,Plumber,,,,,,
user_1151,Cooking,Traveling,Master's,57,"Empathy, First Aid, Research, Weightlifting",1,1,2,8,9,9,3,Social Worker,,,,,,
user_1152,Entrepreneurship,Chess,High School,25,"Critical Thinking, Data Analysis, Programming",2,10,6,1,10,3,8,Data Scientist,,,,,,
user_1153,Technology,Playing Guitar,Bachelor's,21,"Electrical Repair, Photography, Public Speaking",2,7,10,6,1,1,8,Mechanic,,,,,,
user_1154,Fitness,Playing Guitar,Doctorate,27,"Conflict Resolution, Foreign Languages, Photography, Singing, Time Management",7,6,3,10,5,5,8,HR Manager,,,,,,
user_1155,Languages,Yoga,Master's,23,"Empathy, Sewing, Weightlifting",2,1,5,6,1,3,6,Financial Analyst,,,,,,
user_1156,Fitness,Hiking,Doctorate,41,"First Aid, Leadership, Robotics, Sewing, Weightlifting",4,6,3,7,9,1,7,Statistician,,,,,,
user_1157,Gaming,Playing Guitar,Doctorate,34,"Leadership, Photography, Singing, UI/UX Design",9,5,3,6,4,7,5,Sales Representative,,,,,,
user_1158,Meditation,Video Gaming,Associate's,63,"Negotiation, Video Editing",8,10,6,6,2,6,7,Farm Worker,,,,,,
user_1159,Magic,Fishing,Associate's,24,"Financial Literacy, Writing",5,1,10,2,4,2,2,Architect,,,,,,
user_1160,Gardening,Astronomy,Associate's,63,"Carpentry, Cybersecurity, Driving, Public Speaking, Video Editing",3,1,7,10,6,4,6,Civil Engineer,,,,,,
user_1161,Chess,Fishing,Master's,40,"Carpentry, Programming",7,1,2,6,2,6,4,Farm Worker,,,,,,
user_1162,Volunteering,Reading,Bachelor's,34,"Critical Thinking, Empathy",6,10,6,1,4,2,1,Registered Nurse,,,,,,
user_1163,Psychology,Origami,Master's,25,"First Aid, Negotiation",3,1,4,7,1,9,10,Financial Analyst,,,,,,
user_1164,Cars,Fishing,Master's,57,"Negotiation, Sewing, Singing",4,6,10,6,3,1,6,Electrician,,,,,,
user_1165,Music,Skiing,High School,43,"Graphic Design, Public Speaking, Robotics, Singing, UI/UX Design",9,7,8,8,5,1,4,Sales Representative,,,,,,
user_1166,Fitness,Yoga,Master's,62,"Conflict Resolution, Digital Marketing, Programming, Video Editing",8,8,7,3,6,6,1,Plumber,,,,,,
user_1167,Gardening,Chess,Vocational,43,"Critical Thinking, Data Analysis, Electrical Repair",9,5,3,10,1,3,10,AI Engineer,,,,,,
user_1168,Technology,Reading,Master's,43,"Critical Thinking, Programming",1,9,9,7,9,5,4,Software Engineer,,,,,,
user_1169,Languages,Painting,Master's,18,"Cooking, Driving, UI/UX Design, Weightlifting",8,6,10,9,9,8,6,Electrician,,,,,,
user_1170,Cooking,Knitting,High School,32,"Driving, Foreign Languages, Research",3,1,3,8,6,6,9,Chef,,,,,,
user_1171,Music,Traveling,Bachelor's,25,"Negotiation, Research",3,4,9,1,3,4,7,Civil Engineer,,,,,,
user_1172,Dancing,Pottery,Master's,49,"Driving, Negotiation",10,2,7,2,2,9,7,Actor,,,,,,
user_1173,Animals,Origami,Associate's,54,"Carpentry, Cybersecurity, Data Analysis, Video Editing, Writing",9,9,1,1,6,4,8,Mechanic,,,,,,
user_1174,Volunteering,Traveling,Master's,48,"First Aid, Leadership, Research",6,5,1,2,9,3,3,Civil Engineer,,,,,,
user_1175,Fitness,Running,Vocational,58,"Driving, Project Management, Public Speaking",5,2,5,5,8,5,4,Biomedical Engineer,,,,,,
user_1176,Psychology,Hiking,Doctorate,18,"Empathy, Financial Literacy, Programming",3,1,4,1,5,3,4,Biomedical Engineer,,,,,,
user_1177,Technology,Scuba Diving,Vocational,20,"Foreign Languages, Graphic Design, Leadership",6,1,7,5,7,4,1,Electrician,,,,,,
user_1178,Entrepreneurship,Origami,Master's,24,"Graphic Design, Project Management, Sewing",1,3,10,2,7,2,8,Construction Worker,,,,,,
user_1179,Dancing,Astronomy,High School,34,"Empathy, Robotics, Singing",5,2,10,7,7,3,3,Financial Analyst,,,,,,
user_1180,Art,Dancing,Bachelor's,53,"Foreign Languages, Robotics, UI/UX Design, Video Editing",8,1,7,4,7,3,2,Social Worker,,,,,,
user_1181,Fitness,Board Games,Associate's,37,"Electrical Repair, Foreign Languages",7,4,5,10,4,4,10,Sales Representative,,,,,,
user_1182,Travel,Painting,Vocational,42,"Foreign Languages, Robotics, Weightlifting",2,2,5,3,5,4,7,Farm Worker,,,,,,
user_1183,Volunteering,Rock Climbing,Master's,58,"Empathy, Singing",8,10,10,2,10,7,3,Dentist,,,,,,
user_1184,Travel,Running,Associate's,33,"Critical Thinking, Electrical Repair, Empathy",3,6,1,6,9,4,4,Electrician,,,,,,
user_1185,Meditation,Dancing,Doctorate,51,"Empathy, First Aid, Negotiation, Programming, Video Editing",6,8,7,10,5,8,6,HR Manager,,,,,,
user_1186,Reading,Dancing,Master's,48,"AI Prompt Engineering, Empathy, UI/UX Design, Video Editing",9,7,2,7,4,5,3,Electrician,,,,,,
user_1187,Magic,Reading,Master's,39,"Cooking, Graphic Design, Leadership, Robotics",3,7,10,3,6,6,10,HR Manager,,,,,,
user_1188,Gaming,Dancing,Bachelor's,30,"Critical Thinking, Programming",5,1,5,9,10,4,4,Software Engineer,,,,,,
user_1189,Languages,Gardening,Bachelor's,54,"Data Analysis, Digital Marketing, Driving, Electrical Repair, Sewing",1,1,9,2,8,9,6,HR Manager,,,,,,
user_1190,Entrepreneurship,Cooking,Doctorate,32,"Critical Thinking, Data Analysis, Programming",5,5,8,1,2,8,4,Data Scientist,,,,,,
user_1191,Fashion,Video Gaming,Bachelor's,26,"Cooking, Driving, Foreign Languages, Photography, Video Editing",4,8,1,2,5,1,1,Statistician,,,,,,
user_1192,Cars,Pottery,Doctorate,20,"Programming, UI/UX Design",3,8,3,3,2,5,3,Psychologist,,,,,,
user_1193,Photography,Meditation,Doctorate,25,"Leadership, Sewing, Video Editing",2,8,3,1,4,2,4,Chef,,,,,,
user_1194,Art,Painting,Bachelor's,45,Graphic Design,6,10,6,4,4,3,3,Graphic Designer,,,,,,
user_1195,Cooking,Reading,Associate's,41,"Cybersecurity, Digital Marketing, Research, Robotics, Weightlifting",6,4,3,4,7,7,2,Biomedical Engineer,,,,,,
user_1196,Fashion,Gardening,Master's,29,"AI Prompt Engineering, Data Analysis, Research, Sewing, Writing",9,3,4,7,1,2,1,Architect,,,,,,
user_1197,Chess,Running,Doctorate,53,"Conflict Resolution, Cybersecurity, Graphic Design",8,7,5,9,5,7,8,Electrician,,,,,,
user_1198,Psychology,Painting,Vocational,28,"Data Analysis, Financial Literacy",10,5,5,3,6,9,10,Financial Analyst,,,,,,
user_1199,Fashion,Photography,Doctorate,21,"Graphic Design, UI/UX Design",2,2,9,1,5,7,8,Graphic Designer,,,,,,
user_1200,Gaming,Yoga,High School,59,"Driving, Programming, Project Management, Weightlifting",2,4,7,3,7,1,9,Plumber,,,,,,
user_1201,Reading,Reading,Associate's,42,"Critical Thinking, Data Analysis",6,2,7,5,2,2,10,Data Scientist,,,,,,
user_1202,DIY,Knitting,Master's,31,"Electrical Repair, Negotiation, Singing, Writing",3,1,8,1,3,1,5,Sales Representative,,,,,,
user_1204,Astronomy,Origami,Bachelor's,32,"AI Prompt Engineering, Research",3,3,8,7,1,8,6,Lawyer,,,,,,
user_1205,Photography,Singing,Doctorate,31,"AI Prompt Engineering, Data Analysis, Graphic Design, Photography",7,6,5,4,1,9,10,Construction Worker,,,,,,
user_1207,Fitness,Meditation,Bachelor's,55,"Critical Thinking, Foreign Languages, Graphic Design, UI/UX Design, Weightlifting",4,7,6,7,1,5,6,AI Engineer,,,,,,
user_1208,Travel,Gardening,Master's,65,"AI Prompt Engineering, Carpentry, First Aid, Foreign Languages, Time Management",8,8,2,2,10,6,3,Pilot,,,,,,
user_1209,Fashion,Baking,High School,29,"Carpentry, Data Analysis, Leadership, Negotiation",3,8,7,4,7,5,4,Sales Representative,,,,,,
user_1210,Animals,Board Games,Associate's,57,"Critical Thinking, Driving, Foreign Languages, Negotiation, UI/UX Design",7,4,5,6,5,5,4,Cybersecurity Specialist,,,,,,
user_1211,Magic,Collecting Stamps,Master's,33,"Conflict Resolution, Cybersecurity, Robotics",5,5,10,8,5,4,10,Sales Representative,,,,,,
user_1212,Photography,Gardening,Master's,39,"AI Prompt Engineering, Empathy, Project Management, UI/UX Design, Writing",4,10,9,9,10,5,2,Civil Engineer,,,,,,
user_1214,Fitness,Knitting,High School,27,"Public Speaking, Robotics, Time Management",1,3,6,2,3,2,4,Plumber,,,,,,
user_1215,Gardening,Meditation,Associate's,58,"Foreign Languages, Graphic Design, Programming, Research, Singing",10,10,4,2,5,6,9,Financial Analyst,,,,,,
user_1216,Magic,Chess,Vocational,33,"Data Analysis, Programming",3,3,1,4,4,5,8,Data Scientist,,,,,,
user_1217,Photography,Writing,Bachelor's,63,"Cybersecurity, Driving, Empathy, Leadership, Research",7,9,1,1,9,6,3,Chef,,,,,,
user_1219,Sports,Swimming,Bachelor's,39,"Cooking, Electrical Repair, Sewing",3,4,4,3,9,3,10,Biomedical Engineer,,,,,,
user_1220,Dancing,Hiking,Vocational,18,"Digital Marketing, Photography, Programming",5,7,8,8,2,2,7,Sales Representative,,,,,,
user_1221,History,Dancing,Associate's,33,"Carpentry, First Aid",6,4,1,2,3,4,10,Biomedical Engineer,,,,,,
user_1222,Psychology,Traveling,Vocational,20,"Critical Thinking, Electrical Repair, Singing",2,10,1,2,8,3,3,Marketing Manager,,,,,,
user_1223,Meditation,Chess,Doctorate,52,"Data Analysis, Empathy, Robotics, Sewing, UI/UX Design",8,8,6,5,7,2,10,UX Designer,,,,,,
user_1224,Gaming,Rock Climbing,Bachelor's,27,"Conflict Resolution, Cooking, Financial Literacy, Leadership, Project Management",2,3,3,6,10,1,10,Electrician,,,,,,
user_1225,DIY,Painting,Vocational,49,"Electrical Repair, Financial Literacy, Photography",10,2,3,2,3,2,2,Mechanic,,,,,,
user_1226,Technology,Scuba Diving,Master's,44,"Driving, UI/UX Design",2,8,1,8,5,1,4,HR Manager,,,,,,
user_1227,Psychology,Dancing,Vocational,56,"Data Analysis, Empathy, Sewing, Weightlifting",8,2,3,3,3,8,7,Marketing Manager,,,,,,
user_1228,Gaming,Cycling,Bachelor's,43,"Critical Thinking, Data Analysis, Programming",4,4,1,9,4,4,5,Software Engineer,,,,,,
user_1229,Volunteering,Collecting Stamps,Master's,39,"Electrical Repair, First Aid",1,3,1,6,10,7,9,Pilot,,,,,,
user_1230,History,Scuba Diving,Vocational,43,"Carpentry, Driving, Financial Literacy, Photography, Weightlifting",10,6,7,4,5,3,8,Marketing Manager,,,,,,
user_1231,Music,Swimming,High School,43,"Graphic Design, Project Management, Research, Singing",10,3,1,6,10,3,3,Civil Engineer,,,,,,
user_1234,Cooking,Astronomy,High School,41,"Driving, Leadership, UI/UX Design, Weightlifting",2,6,9,3,7,9,7,Cybersecurity Specialist,,,,,,
user_1235,Volunteering,Reading,Associate's,30,"Empathy, Leadership, Public Speaking",3,10,9,8,8,9,8,Elementary Teacher,,,,,,
user_1236,Entrepreneurship,Baking,Associate's,65,"AI Prompt Engineering, Foreign Languages",3,4,5,3,2,10,3,Plumber,,,,,,
user_1237,Psychology,Photography,High School,36,"AI Prompt Engineering, First Aid, Singing",4,2,5,8,9,10,2,Chef,,,,,,
user_1238,History,Collecting Stamps,Associate's,54,"Carpentry, Financial Literacy",9,4,2,9,1,1,4,Biomedical Engineer,,,,,,
user_1239,Technology,Reading,Master's,34,"Data Analysis, Programming",6,1,6,3,5,4,9,Software Engineer,,,,,,
user_1240,Languages,Collecting Stamps,Vocational,60,"Electrical Repair, Public Speaking",7,9,7,3,8,7,4,Cybersecurity Specialist,,,,,,
user_1241,Languages,Origami,Vocational,31,"Empathy, Foreign Languages, Graphic Design, Leadership, Weightlifting",6,2,9,7,3,7,8,Dentist,,,,,,
user_1243,Art,Swimming,Doctorate,64,"Carpentry, Programming, Robotics, Time Management",9,9,2,5,4,2,10,Journalist,,,,,,
user_1244,Volunteering,Scuba Diving,High School,40,"Conflict Resolution, Digital Marketing, Financial Literacy, Singing, Time Management",9,5,6,8,3,1,3,UX Designer,,,,,,
user_1245,Collecting,Dancing,Master's,24,"Cooking, Electrical Repair, Photography",5,10,9,10,10,3,6,Biomedical Engineer,,,,,,
user_1246,Fitness,Origami,Vocational,55,"Electrical Repair, First Aid",8,3,10,7,7,10,5,Mechanic,,,,,,
user_1247,Music,Running,Master's,47,"Driving, First Aid, Singing, Writing",6,10,10,5,7,5,2,Architect,,,,,,
user_1248,Photography,Yoga,Bachelor's,51,"Empathy, Photography, Time Management, Video Editing",9,9,2,7,5,10,9,Farm Worker,,,,,,
user_1249,Cars,Pottery,Bachelor's,18,"Carpentry, Data Analysis, Robotics, Weightlifting",1,3,7,3,8,1,7,Dentist,,,,,,
user_1250,Meditation,Pottery,Vocational,20,"Graphic Design, UI/UX Design",6,8,5,9,9,4,10,Graphic Designer,,,,,,
user_1251,Photography,Reading,Vocational,46,"Photography, Programming, Public Speaking, UI/UX Design",1,6,7,7,2,10,10,Plumber,,,,,,
user_1252,Sports,Board Games,Master's,30,"Conflict Resolution, Critical Thinking, Driving, Singing, Weightlifting",7,8,10,1,9,8,1,Architect,,,,,,
user_1254,Acting,Astronomy,Vocational,25,"AI Prompt Engineering, Foreign Languages, Negotiation, UI/UX Design",8,3,6,7,3,3,3,AI Engineer,,,,,,
user_1255,Languages,Reading,Associate's,49,"Critical Thinking, Video Editing, Weightlifting, Writing",9,5,6,6,10,4,10,Farm Worker,,,,,,
