user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title
user_1324,Astronomy,Swimming,Associate's,27,"Leadership,Robotics,Research,Time Management,Foreign Languages",2,6,8,4,9,6,6,UX Designer
user_1325,Dancing,Painting,Vocational,55,"Sewing,Time Management,Writing,Leadership",2,6,6,5,3,7,1,Actor
user_1326,Languages,Yoga,Bachelor's,65,"Sewing,First Aid,Foreign Languages,Electrical Repair",8,3,1,6,2,8,2,Chef
user_1327,Entrepreneurship,Astronomy,Associate's,59,"Singing,Financial Literacy,Sewing,Digital Marketing,Writing",1,4,2,8,6,5,4,Construction Worker
user_1328,Collecting,Fishing,Doctorate,47,"Video Editing,Public Speaking,Carpentry",10,3,6,5,7,9,7,Social Worker
user_1329,Reading,Swimming,Associate's,26,"Electrical Repair,Financial Literacy",7,4,3,8,2,4,6,Farm Worker
user_1330,Acting,Hiking,Master's,45,"AI Prompt Engineering,Public Speaking,Foreign Languages,Weightlifting,Driving",1,5,9,9,7,10,4,Biomedical Engineer
user_1331,Languages,Reading,Doctorate,51,"Writing,Photography,Time Management",7,2,6,10,8,7,5,Construction Worker
user_1332,Astronomy,Pottery,Master's,47,"Cybersecurity,Cooking,Negotiation,First Aid,Carpentry",7,2,10,1,4,9,5,Mechanic
user_1333,Travel,Cooking,High School,63,"Carpentry,Financial Literacy,Project Management",8,2,2,2,8,6,8,Mechanic
user_1334,Volunteering,Fitness,Associate's,39,"Critical Thinking,Empathy,First Aid",6,3,2,7,10,1,4,Registered Nurse
user_1335,Gaming,Reading,High School,35,"Driving,Video Editing,First Aid",8,2,1,7,9,1,2,Actor
user_1336,Chess,Board Games,High School,39,"Public Speaking,Critical Thinking",10,4,4,3,7,8,3,Farm Worker
user_1337,Photography,Painting,Associate's,37,"UI/UX Design,Graphic Design",7,6,5,1,3,6,10,Graphic Designer
user_1338,Acting,Video Gaming,Doctorate,28,"Carpentry,Singing,Conflict Resolution,Graphic Design,Weightlifting",10,2,7,4,6,1,5,Electrician
user_1339,Cars,Fishing,Vocational,47,"Singing,Financial Literacy,Critical Thinking",6,4,10,8,5,10,10,AI Engineer
user_1340,Meditation,Reading,Bachelor's,65,"Negotiation,Sewing,Foreign Languages,Conflict Resolution,Programming",3,1,9,1,2,10,3,Chef
user_1341,Meditation,Playing Guitar,Master's,20,"First Aid,Singing,Time Management,UI/UX Design",1,10,4,3,3,6,4,Statistician
user_1342,Languages,Board Games,Doctorate,25,"Critical Thinking,Data Analysis",6,5,6,1,4,7,10,Data Scientist
user_1343,Environment,Playing Guitar,Vocational,28,"Conflict Resolution,Digital Marketing,Video Editing,UI/UX Design",3,10,7,3,1,9,1,Environmental Scientist
user_1344,Sports,Photography,Vocational,55,"Electrical Repair,Sewing",6,10,7,6,10,10,10,Environmental Scientist
user_1345,Writing,Bird Watching,Bachelor's,37,"First Aid,Carpentry,Graphic Design,UI/UX Design",1,7,3,10,5,2,10,Financial Analyst
user_1346,Art,Painting,Associate's,43,"Graphic Design,Creativity,UI/UX Design",8,6,3,9,7,5,7,Graphic Designer
user_1347,Environment,Playing Guitar,High School,18,"Driving,Empathy,Weightlifting",9,5,6,3,5,1,4,Actor
user_1348,Gaming,Board Games,Master's,42,"Critical Thinking,Programming",1,9,8,8,10,8,3,Software Engineer
user_1349,Writing,Pottery,Master's,33,"Financial Literacy,Research,Driving,Cooking",9,2,10,3,1,5,9,Civil Engineer
user_1350,Travel,Origami,Vocational,28,"Negotiation,Data Analysis,Conflict Resolution,AI Prompt Engineering,Public Speaking",3,6,8,9,5,7,5,Financial Analyst
user_1351,Meditation,Baking,Master's,28,"Cybersecurity,Foreign Languages,Research,Writing",3,7,3,1,9,5,7,Financial Analyst
user_1352,Environment,Skiing,Associate's,65,"Graphic Design,Research,Time Management,Video Editing",3,9,3,3,3,6,1,Plumber
user_1353,Cooking,Running,Bachelor's,30,"Weightlifting,Carpentry,Financial Literacy,Programming",2,3,3,4,5,2,5,Farm Worker
user_1354,Cars,Swimming,Bachelor's,28,"Public Speaking,Project Management,Foreign Languages,Video Editing,Programming",5,6,1,10,6,7,4,HR Manager
user_1355,Writing,Gardening,Doctorate,23,"Digital Marketing,Negotiation,Sewing",4,9,10,3,3,3,5,Biomedical Engineer
user_1356,Art,Swimming,High School,51,"Electrical Repair,Writing,Driving",1,6,7,5,7,2,7,HR Manager
user_1357,Volunteering,Scuba Diving,Associate's,18,"Time Management,Cooking",4,8,3,4,5,7,2,HR Manager
user_1358,Reading,Cycling,High School,59,"Critical Thinking,Cybersecurity,Graphic Design,Foreign Languages",5,3,4,2,7,6,5,Actor
user_1359,Chess,Knitting,Master's,41,"Foreign Languages,Weightlifting,UI/UX Design,Sewing,Public Speaking",7,4,5,10,5,3,10,Dentist
user_1360,Volunteering,Photography,Master's,58,"Public Speaking,Empathy",3,1,3,5,9,4,8,Elementary Teacher
user_1361,Technology,Swimming,Associate's,30,"Time Management,First Aid,Electrical Repair,Sewing,Programming",3,6,5,9,6,4,7,Marketing Manager
user_1362,Reading,Photography,High School,20,"Creativity,Graphic Design,UI/UX Design",6,8,5,3,2,7,5,Graphic Designer
user_1363,Photography,Bird Watching,Master's,22,"Driving,Foreign Languages,Public Speaking,Critical Thinking",8,7,2,5,4,8,9,Environmental Scientist
user_1364,Entrepreneurship,Photography,Master's,46,"Weightlifting,Foreign Languages,First Aid,Conflict Resolution",8,3,7,4,7,9,2,Mechanic
user_1365,Art,Gardening,Vocational,46,"UI/UX Design,Cybersecurity,Carpentry,Time Management,Robotics",2,1,9,5,6,1,8,Sales Representative
user_1366,Chess,Swimming,High School,39,"Digital Marketing,Cybersecurity",4,8,5,7,10,9,4,Environmental Scientist
user_1367,Entrepreneurship,Bird Watching,Doctorate,25,"Carpentry,Empathy,Foreign Languages",7,8,10,5,2,10,1,Cybersecurity Specialist
user_1368,Environment,Fishing,Doctorate,56,"Video Editing,Writing",4,10,7,4,5,3,9,Social Worker
user_1369,Music,Rock Climbing,Doctorate,58,"Time Management,Project Management,Robotics,Data Analysis",8,1,5,9,7,2,9,Plumber
user_1370,Art,Board Games,High School,43,"Time Management,UI/UX Design,Driving",1,8,4,10,10,3,9,Cybersecurity Specialist
user_1371,Acting,Swimming,Doctorate,38,"Sewing,Research,Digital Marketing",8,2,8,1,9,7,5,Architect
user_1372,Psychology,Reading,Bachelor's,24,"Programming,Critical Thinking,Data Analysis",10,1,2,5,6,10,10,Software Engineer
user_1373,Gardening,Singing,Master's,46,"Programming,Negotiation,First Aid",10,9,3,5,4,9,9,Biomedical Engineer
user_1374,Animals,Reading,Bachelor's,39,"Public Speaking,Leadership,Empathy",9,10,1,2,7,5,10,Elementary Teacher
user_1375,Art,Cycling,Bachelor's,21,"Foreign Languages,Financial Literacy,Critical Thinking",1,8,1,4,1,9,9,Environmental Scientist
user_1376,Cooking,Collecting Stamps,Bachelor's,53,"Financial Literacy,Conflict Resolution,Sewing",5,5,9,6,1,1,8,Social Worker
user_1377,Cars,Video Gaming,Doctorate,35,"Graphic Design,Foreign Languages",9,1,7,10,2,10,7,Journalist
user_1378,Art,Pottery,Vocational,19,"AI Prompt Engineering,Data Analysis,Electrical Repair",1,3,7,4,5,5,5,Architect
user_1379,Film,Singing,Bachelor's,18,"Carpentry,Programming",5,3,5,3,6,4,7,Social Worker
user_1380,Photography,Reading,Vocational,53,"Time Management,Electrical Repair,Video Editing,Robotics",1,4,10,7,8,1,3,Construction Worker
user_1381,Technology,Playing Guitar,Doctorate,45,"Leadership,Sewing,Graphic Design,Cybersecurity",9,8,6,5,1,4,7,Construction Worker
user_1382,Astronomy,Playing Guitar,Master's,41,"Cybersecurity,Video Editing,Foreign Languages,Project Management",4,3,4,7,1,7,7,Farm Worker
user_1383,Animals,Chess,Master's,28,"Data Analysis,Programming,Critical Thinking",10,9,7,3,3,7,10,Data Scientist
user_1384,Magic,Meditation,Master's,44,"Photography,Weightlifting,Negotiation",7,10,10,10,3,10,10,Farm Worker
user_1385,Volunteering,Video Gaming,Doctorate,49,"AI Prompt Engineering,Carpentry,Negotiation,UI/UX Design,Sewing",7,1,5,2,4,5,9,Architect
user_1386,Travel,Collecting Stamps,Master's,65,"Sewing,AI Prompt Engineering,Graphic Design",3,3,7,1,1,1,2,Psychologist
user_1387,DIY,Photography,Associate's,65,"Conflict Resolution,Public Speaking,Critical Thinking",10,2,4,5,2,1,4,Mechanic
user_1388,Art,Meditation,Master's,52,"Financial Literacy,Cooking,Robotics,Driving,Video Editing",5,3,3,5,1,6,10,Civil Engineer
user_1389,Gaming,Chess,Bachelor's,41,"Data Analysis,Critical Thinking,Programming",10,9,1,6,7,9,3,Software Engineer
user_1390,Reading,Swimming,High School,51,"Time Management,Cooking,Writing,Project Management,Sewing",5,1,5,4,5,8,5,Biomedical Engineer
user_1391,History,Fishing,Bachelor's,24,"Public Speaking,Writing",8,8,4,3,2,8,6,Dentist
user_1392,Psychology,Fishing,Master's,65,"Time Management,Photography",9,8,4,4,8,1,4,Civil Engineer
user_1393,History,Reading,Associate's,49,"Programming,Electrical Repair,Empathy,Singing,Foreign Languages",3,4,6,2,1,8,7,Architect
user_1394,Environment,Dancing,High School,48,"Driving,Carpentry,Conflict Resolution",9,10,6,2,5,6,7,Plumber
user_1395,Music,Dancing,Associate's,52,"Empathy,Research",2,6,8,5,5,10,7,Social Worker
user_1396,Astronomy,Reading,High School,36,"Time Management,Digital Marketing",1,5,6,5,2,9,5,Cybersecurity Specialist
user_1397,Gaming,Reading,Doctorate,31,"Video Editing,Sewing,Carpentry,Empathy,Public Speaking",4,9,6,9,9,7,5,Actor
user_1398,Cooking,Collecting Stamps,Doctorate,39,"Weightlifting,Video Editing",5,7,10,4,4,4,6,Psychologist
user_1399,Sports,Rock Climbing,High School,50,"Sewing,Robotics",7,8,1,9,10,9,8,Chef
user_1400,Entrepreneurship,Board Games,Doctorate,31,"Data Analysis,Critical Thinking",3,7,7,2,2,6,9,Data Scientist
user_1401,Entrepreneurship,Playing Guitar,Vocational,60,"Data Analysis,AI Prompt Engineering",7,1,5,8,3,3,1,Actor
user_1402,Technology,Scuba Diving,Associate's,36,"Empathy,Cybersecurity,Research,Public Speaking,Conflict Resolution",9,3,4,2,8,2,5,Marketing Manager
user_1403,Reading,Origami,Bachelor's,42,"Project Management,Conflict Resolution,Foreign Languages,Carpentry,Digital Marketing",6,10,7,1,6,4,1,Marketing Manager
user_1404,Astronomy,Singing,Master's,46,"Photography,UI/UX Design",7,9,7,1,6,1,7,Construction Worker
user_1405,Art,Painting,Doctorate,51,"Financial Literacy,Foreign Languages",5,1,10,9,10,2,1,Construction Worker
user_1406,DIY,Playing Guitar,Doctorate,19,"Negotiation,Project Management,Programming",10,5,6,3,4,8,6,Actor
user_1407,Meditation,Cooking,Bachelor's,20,"AI Prompt Engineering,Cybersecurity",9,7,1,3,8,6,8,Journalist
user_1408,Fitness,Baking,Master's,56,"Cybersecurity,Critical Thinking,UI/UX Design,Cooking",4,9,2,2,9,1,9,Psychologist
user_1409,Fitness,Origami,Associate's,39,"Video Editing,Carpentry,Conflict Resolution,AI Prompt Engineering,Research",6,3,2,8,10,8,1,Financial Analyst
user_1410,Reading,Singing,Vocational,37,"Programming,Electrical Repair,Critical Thinking,Conflict Resolution,Financial Literacy",3,7,7,1,3,4,6,Actor
user_1411,Film,Reading,High School,46,"Driving,Empathy,Financial Literacy",2,7,8,2,6,7,1,Financial Analyst
user_1412,Writing,Meditation,Bachelor's,38,"Graphic Design,Creativity,UI/UX Design",6,4,2,6,8,10,1,Graphic Designer
user_1413,Entrepreneurship,Swimming,Doctorate,37,"Time Management,Photography,Foreign Languages,Cooking,Video Editing",2,9,4,4,6,10,8,Architect
user_1414,Fashion,Gardening,Vocational,33,"Conflict Resolution,Writing,Research,Empathy,Graphic Design",9,5,4,1,2,10,3,Dentist
user_1415,Travel,Rock Climbing,Vocational,62,"Photography,Research,Driving,Project Management,Time Management",7,5,5,1,3,9,3,Financial Analyst
user_1416,Animals,Skiing,Vocational,34,"Electrical Repair,Writing,UI/UX Design",4,10,3,4,9,6,3,Plumber
user_1417,Psychology,Reading,High School,45,"Digital Marketing,Sewing,Research",3,9,5,5,3,4,5,Marketing Manager
user_1418,Gaming,Chess,Master's,30,"Critical Thinking,Programming,Data Analysis",1,8,6,7,10,10,10,Software Engineer
user_1419,Meditation,Knitting,Associate's,33,"Driving,Project Management,Carpentry",7,3,3,8,8,8,8,HR Manager
user_1420,Magic,Yoga,Doctorate,48,"UI/UX Design,Research",8,1,4,9,6,1,4,AI Engineer
user_1421,Languages,Yoga,Vocational,58,"Graphic Design,Empathy,Robotics,Public Speaking",8,5,1,3,8,5,1,Social Worker
user_1422,Acting,Dancing,Master's,18,"Robotics,Carpentry,Programming,Public Speaking,Digital Marketing",7,4,9,6,7,5,7,Lawyer
user_1423,Cars,Meditation,Vocational,24,"Time Management,Cybersecurity,Sewing",10,8,10,9,5,10,2,Pilot
user_1424,Gardening,Singing,Associate's,18,"AI Prompt Engineering,Cybersecurity,Research,Driving",4,3,7,7,5,4,3,Statistician
user_1425,Gaming,Crafts,Bachelor's,28,"Leadership,Empathy,Public Speaking",4,5,1,1,2,3,8,Elementary Teacher
user_1426,Fitness,Cooking,Doctorate,28,"Video Editing,Cybersecurity,Electrical Repair,Empathy",9,8,2,9,9,9,3,Pilot
user_1427,Film,Running,Associate's,22,"Leadership,Public Speaking,Video Editing,Cybersecurity,Graphic Design",4,5,10,6,7,5,8,Psychologist
user_1428,Reading,Writing,Bachelor's,57,"Time Management,Sewing,Research,Video Editing",4,9,4,1,10,8,3,Social Worker
user_1429,Acting,Swimming,High School,42,"Project Management,Programming,Data Analysis,Foreign Languages,Cooking",6,6,8,9,7,5,6,Statistician
user_1430,Dancing,Cooking,Associate's,48,"First Aid,Programming,Public Speaking,Video Editing,Leadership",8,6,9,7,9,3,5,Construction Worker
user_1431,Dancing,Painting,Vocational,34,"First Aid,Graphic Design,Sewing,Leadership",10,10,8,5,1,3,4,Psychologist
user_1432,Photography,Singing,Associate's,48,"Empathy,Graphic Design",8,1,4,7,4,1,10,Environmental Scientist
user_1433,Psychology,Painting,Associate's,20,"Creativity,Graphic Design,UI/UX Design",5,10,1,10,7,2,10,Graphic Designer
user_1434,Acting,Running,Associate's,25,"Negotiation,Video Editing,AI Prompt Engineering",5,9,1,5,6,1,8,Psychologist
user_1435,Gardening,Bird Watching,Doctorate,58,"Time Management,First Aid,Driving",1,6,10,9,1,3,7,Sales Representative
user_1436,Photography,Photography,Associate's,51,"Cooking,Leadership,First Aid",10,1,8,4,5,3,1,Actor
user_1437,Reading,Video Gaming,Associate's,57,"Data Analysis,Driving,Critical Thinking,Graphic Design",9,7,5,9,3,4,1,Architect
user_1438,Volunteering,Astronomy,Associate's,24,"Carpentry,Digital Marketing,Financial Literacy,Sewing,Weightlifting",7,1,6,9,7,10,5,HR Manager
user_1439,Volunteering,Reading,Vocational,59,"Leadership,Public Speaking",6,2,9,2,8,9,9,Elementary Teacher
user_1440,Reading,Collecting Stamps,Master's,55,"UI/UX Design,Foreign Languages",3,4,3,8,3,4,8,Chef
user_1441,Cooking,Playing Guitar,Bachelor's,61,"Public Speaking,Cybersecurity",7,6,5,9,8,1,9,Statistician
user_1442,Languages,Video Gaming,Bachelor's,49,"Cooking,Photography,Time Management,Leadership",2,9,9,10,1,8,4,Journalist
user_1443,History,Gardening,Master's,55,"Negotiation,Leadership,AI Prompt Engineering,Sewing",7,3,7,9,4,9,5,Pilot
user_1444,Acting,Reading,Doctorate,48,"Graphic Design,Project Management,Digital Marketing,Time Management,Video Editing",2,3,2,10,1,6,2,Plumber
user_1445,Entrepreneurship,Rock Climbing,Doctorate,24,"Robotics,Research,Programming",8,1,7,7,10,1,2,Journalist
user_1446,Gaming,Painting,Bachelor's,53,"Digital Marketing,First Aid,Weightlifting",9,7,5,10,8,1,4,Sales Representative
user_1447,Reading,Rock Climbing,Master's,64,"Photography,Cooking,Negotiation",8,1,8,8,4,2,3,Biomedical Engineer
user_1448,Film,Origami,High School,40,"Financial Literacy,Graphic Design,Leadership",8,10,10,4,9,5,5,Farm Worker
user_1449,Volunteering,Origami,Bachelor's,28,"Public Speaking,Empathy",1,4,7,9,8,2,6,Elementary Teacher
user_1450,Collecting,Video Gaming,Master's,46,"Conflict Resolution,Weightlifting",3,4,5,5,6,7,9,Statistician
user_1451,Environment,Playing Guitar,Bachelor's,64,"Critical Thinking,Robotics,Programming,Graphic Design,Foreign Languages",4,3,10,6,8,4,8,UX Designer
user_1452,Psychology,Traveling,Vocational,56,"Driving,Electrical Repair,Digital Marketing",2,9,7,9,4,1,3,Farm Worker
user_1453,Photography,Playing Guitar,Vocational,37,"Video Editing,Conflict Resolution",6,2,9,6,5,9,4,Cybersecurity Specialist
user_1454,Languages,Knitting,Bachelor's,63,"Video Editing,Carpentry,Empathy,Data Analysis",6,10,6,9,5,2,8,Chef
user_1455,Music,Cooking,Vocational,22,"Video Editing,Time Management",9,2,5,2,4,5,5,Psychologist
user_1456,Astronomy,Astronomy,Bachelor's,36,"Empathy,Project Management",10,3,9,7,5,4,4,HR Manager
user_1457,Psychology,Singing,Vocational,25,"Foreign Languages,Video Editing,Electrical Repair",8,2,10,7,7,7,7,AI Engineer
user_1458,Art,Rock Climbing,Associate's,41,"Graphic Design,Creativity,UI/UX Design",2,4,8,7,9,4,7,Graphic Designer
user_1459,Writing,Fishing,Vocational,58,"First Aid,Robotics,Video Editing,Data Analysis",5,5,1,10,3,4,4,Biomedical Engineer
user_1460,Fitness,Painting,Bachelor's,21,"Singing,Video Editing",4,8,3,7,4,2,10,Statistician
user_1461,Cooking,Skiing,Vocational,49,"Video Editing,Conflict Resolution,Weightlifting,First Aid,Research",2,5,10,1,1,4,9,Environmental Scientist
user_1462,Magic,Astronomy,Associate's,36,"Weightlifting,Singing,Video Editing,Writing",3,3,9,9,4,10,1,Cybersecurity Specialist
user_1463,Entrepreneurship,Baking,Doctorate,62,"Negotiation,Driving",8,5,10,4,3,6,2,Marketing Manager
user_1464,Meditation,Fishing,Vocational,22,"Conflict Resolution,Cybersecurity,Programming",5,1,10,6,5,4,8,Sales Representative
user_1465,Volunteering,Astronomy,Associate's,50,"Public Speaking,Data Analysis",9,8,4,2,5,4,10,HR Manager
user_1466,Gaming,Swimming,Vocational,58,"Research,Programming",8,9,2,9,8,2,1,Pilot
user_1467,Environment,Video Gaming,High School,44,"Project Management,Conflict Resolution",7,10,4,4,2,6,5,Psychologist
user_1468,Art,Cooking,Master's,45,"Financial Literacy,Cybersecurity,Cooking,UI/UX Design",1,6,3,3,5,2,2,Financial Analyst
user_1469,Volunteering,Crafts,Bachelor's,28,"Empathy,Public Speaking,Leadership",9,3,3,3,3,5,1,Elementary Teacher
user_1470,Volunteering,Volunteering,Bachelor's,26,"Empathy,Critical Thinking",9,5,4,4,10,2,4,Registered Nurse
user_1471,Travel,Cooking,Vocational,64,"Cooking,Robotics,Conflict Resolution,Foreign Languages",5,6,3,4,5,3,9,Actor
user_1472,Volunteering,Painting,Doctorate,21,"UI/UX Design,Creativity,Graphic Design",7,8,8,4,5,10,9,Graphic Designer
user_1473,Environment,Photography,Associate's,62,"Video Editing,Negotiation,Robotics",6,10,2,5,8,7,3,Cybersecurity Specialist
user_1474,Dancing,Chess,Bachelor's,41,"Digital Marketing,Video Editing,Conflict Resolution",10,6,3,5,8,5,7,Chef
user_1475,Psychology,Scuba Diving,Bachelor's,26,"Empathy,Digital Marketing,Project Management,Critical Thinking",4,7,8,10,3,5,2,HR Manager
user_1476,Cars,Running,Vocational,38,"Photography,Driving,Critical Thinking,Foreign Languages",9,6,9,7,4,10,1,Mechanic
user_1477,Animals,Skiing,Vocational,57,"Foreign Languages,Data Analysis",6,4,9,2,2,7,9,Pilot
user_1478,Travel,Bird Watching,Vocational,42,"Writing,Cybersecurity",3,1,2,5,9,10,7,Actor
user_1479,Travel,Cycling,Vocational,25,"Video Editing,Research,Photography,Time Management",5,8,7,3,6,5,3,Sales Representative
user_1480,Meditation,Hiking,Master's,24,"Project Management,Empathy,UI/UX Design,Time Management,Conflict Resolution",10,5,1,4,7,10,5,UX Designer
user_1481,Fashion,Photography,Master's,44,"Driving,Programming,Foreign Languages,Weightlifting,Singing",4,4,6,4,10,2,1,Sales Representative
user_1482,Animals,Collecting Stamps,Master's,24,"Public Speaking,Leadership",4,5,5,4,8,7,8,Elementary Teacher
user_1483,Languages,Scuba Diving,Associate's,23,"Graphic Design,Conflict Resolution",7,8,10,4,1,2,5,Architect
user_1484,Psychology,Meditation,Doctorate,60,"Sewing,Programming",1,5,3,1,3,9,9,Journalist
user_1485,History,Collecting Stamps,High School,33,"Project Management,Data Analysis,Conflict Resolution,Sewing",4,5,9,6,5,9,5,Statistician
user_1486,Fitness,Volunteering,Bachelor's,35,"Critical Thinking,Empathy,First Aid",6,8,2,2,8,2,4,Registered Nurse
user_1487,Fashion,Writing,High School,28,"Critical Thinking,Graphic Design",2,3,9,8,5,6,3,Statistician
user_1488,Astronomy,Knitting,Associate's,45,"AI Prompt Engineering,Graphic Design,Digital Marketing",9,2,1,8,5,10,2,Construction Worker
